block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
325,cube0,0.323030,533,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
325,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.545455,2550,0.212168,0.212168,0.215483,0.213825,2,0.006103,2,0.006530,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
325,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520606,2509,0.212168,0.212168,0.215483,0.213825,2,0.006044,2,0.005566,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
326,cube0,0.312121,515,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
326,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.473333,2431,0.212168,0.212168,0.215483,0.213825,2,0.005267,2,0.003141,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
326,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.464242,2416,0.212168,0.212168,0.215483,0.213825,2,0.005250,2,0.003192,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
327,cube0,0.340000,561,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
327,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.574546,2598,0.212168,0.212168,0.215483,0.213825,2,0.004183,2,0.006206,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
327,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454545,2400,0.212168,0.212168,0.215483,0.213825,2,0.002714,2,0.004584,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
328,cube0,0.317576,524,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
328,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,0.212168,0.212168,0.215483,0.213825,2,0.006402,2,0.003372,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
328,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564849,2582,0.212168,0.212168,0.215483,0.213825,2,0.006615,2,0.003227,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
329,cube0,0.351515,580,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
329,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.655151,2731,0.212168,0.212168,0.215483,0.213825,2,0.005890,2,0.007222,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
329,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.694546,2796,0.212168,0.212168,0.215483,0.213825,2,0.005173,2,0.007742,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
330,cube0,0.327879,541,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
330,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575152,2599,0.212168,0.212168,0.215483,0.213825,2,0.006308,2,0.003568,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
330,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767273,2916,0.212168,0.212168,0.215483,0.213825,2,0.006257,2,0.003500,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
331,cube0,0.372121,614,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
331,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.747273,2883,0.212168,0.212168,0.215483,0.213825,2,0.005702,2,0.005745,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
331,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.467879,2422,0.212168,0.212168,0.215483,0.213825,2,0.005267,2,0.006624,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
332,cube0,0.307273,507,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
332,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580606,2608,0.212168,0.212168,0.215483,0.213825,2,0.006872,2,0.004618,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
332,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.484848,2450,0.212168,0.212168,0.215483,0.213825,2,0.005523,2,0.005437,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
333,cube0,0.309091,510,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
333,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628485,2687,0.212168,0.212168,0.215483,0.213825,2,0.004370,2,0.006615,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
333,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,0.212168,0.212168,0.215483,0.213825,2,0.003500,2,0.006095,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
334,cube0,0.318182,525,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
334,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477576,2438,0.212168,0.212168,0.215483,0.213825,2,0.005531,2,0.003397,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
334,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539394,2540,0.212168,0.212168,0.215483,0.213825,2,0.006103,2,0.003560,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
335,cube0,0.348485,575,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
335,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526061,2518,0.212168,0.212168,0.215483,0.213825,2,0.003414,2,0.007222,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
335,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.701212,2807,0.212168,0.212168,0.215483,0.213825,2,0.003995,2,0.006428,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
336,cube0,0.340606,562,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
336,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.828485,3017,0.212168,0.212168,0.215483,0.213825,2,0.008374,2,0.005207,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
336,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357576,2240,0.212168,0.212168,0.215483,0.213825,2,0.003952,2,0.005318,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
337,cube0,0.306061,505,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
337,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.804848,2978,0.212168,0.212168,0.215483,0.213825,2,0.006633,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
337,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.319394,2177,0.212168,0.212168,0.215483,0.213825,2,0.002467,2,0.003218,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
338,cube0,0.363636,600,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
338,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.429091,2358,0.212168,0.212168,0.215483,0.213825,2,0.004592,2,0.003346,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
338,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.503030,2480,0.212168,0.212168,0.215483,0.213825,2,0.005856,2,0.003141,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
339,cube0,0.353939,584,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
339,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604242,2647,0.212168,0.212168,0.215483,0.213825,2,0.003747,2,0.006863,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
339,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.551515,2560,0.212168,0.212168,0.215483,0.213825,2,0.004029,2,0.005805,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
340,cube0,0.348485,575,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
340,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538182,2538,0.212168,0.212168,0.215483,0.213825,2,0.006214,2,0.003508,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
340,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536364,2535,0.212168,0.212168,0.215483,0.213825,2,0.006146,2,0.003227,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
341,cube0,0.290909,480,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
341,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791515,2956,0.212168,0.212168,0.215483,0.213825,2,0.005711,2,0.006607,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
341,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733333,2860,0.212168,0.212168,0.215483,0.213825,2,0.004755,2,0.005787,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
342,cube0,0.345455,570,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
342,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.596364,2634,0.212168,0.212168,0.215483,0.213825,2,0.006641,2,0.003210,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
342,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.432121,2363,0.212168,0.212168,0.215483,0.213825,2,0.004720,2,0.003380,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
343,cube0,0.292121,482,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
343,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.703636,2811,0.212168,0.212168,0.215483,0.213825,2,0.004089,2,0.006863,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
343,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.588485,2621,0.212168,0.212168,0.215483,0.213825,2,0.003090,2,0.007691,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
344,cube0,0.364848,602,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
344,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.961818,3237,0.212168,0.212168,0.215483,0.213825,2,0.008417,2,0.003363,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
344,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.944242,3208,0.212168,0.212168,0.215483,0.213825,2,0.008485,2,0.003807,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
345,cube0,0.321818,531,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
345,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543636,2547,0.212168,0.212168,0.215483,0.213825,2,0.005992,2,0.006197,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
345,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.533333,2530,0.212168,0.212168,0.215483,0.213825,2,0.005915,2,0.007230,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
346,cube0,0.313333,517,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
346,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.400606,2311,0.212168,0.212168,0.215483,0.213825,2,0.004362,2,0.003423,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
346,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529697,2524,0.212168,0.212168,0.215483,0.213825,2,0.006240,2,0.003141,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
347,cube0,0.343636,567,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
347,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522424,2512,0.212168,0.212168,0.215483,0.213825,2,0.003901,2,0.007093,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
347,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.540606,2542,0.212168,0.212168,0.215483,0.213825,2,0.003807,2,0.007000,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
348,cube0,0.316364,522,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
348,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465455,2418,0.212168,0.212168,0.215483,0.213825,2,0.004592,2,0.003261,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
348,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.466667,2420,0.212168,0.212168,0.215483,0.213825,2,0.005122,2,0.007964,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
349,cube0,0.351515,580,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
349,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649697,2722,0.212168,0.212168,0.215483,0.213825,2,0.004191,2,0.006504,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
349,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.556970,2569,0.212168,0.212168,0.215483,0.213825,2,0.003611,2,0.003440,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
350,cube0,0.329091,543,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
350,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.600606,2641,0.212168,0.212168,0.215483,0.213825,2,0.006803,2,0.003363,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
350,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.831515,3022,0.212168,0.212168,0.215483,0.213825,2,0.007870,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
351,cube0,0.376970,622,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
351,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.773333,2926,0.212168,0.212168,0.215483,0.213825,2,0.006026,2,0.006906,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
351,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.656970,2734,0.212168,0.212168,0.215483,0.213825,2,0.006359,2,0.007119,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
352,cube0,0.307879,508,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
352,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.805454,2979,0.212168,0.212168,0.215483,0.213825,2,0.007964,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
352,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.472727,2430,0.212168,0.212168,0.215483,0.213825,2,0.005480,2,0.003440,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
353,cube0,0.310909,513,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
353,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.698788,2803,0.212168,0.212168,0.215483,0.213825,2,0.005472,2,0.006726,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
353,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.557576,2570,0.212168,0.212168,0.215483,0.213825,2,0.003500,2,0.005642,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
354,cube0,0.320000,528,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
354,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543030,2546,0.212168,0.212168,0.215483,0.213825,2,0.006462,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
354,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.517576,2504,0.212168,0.212168,0.215483,0.213825,2,0.005890,2,0.003431,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
355,cube0,0.350909,579,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
355,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653333,2728,0.212168,0.212168,0.215483,0.213825,2,0.004575,2,0.006317,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
355,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561212,2576,0.212168,0.212168,0.215483,0.213825,2,0.004200,2,0.005813,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
356,cube0,0.341818,564,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
