block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
387,vector1,NA,NA,NA,NA,NA,NA,1.561818,2577,0.002211,0.002185,0.000026,0.000000,0.000000,0.003875,0.000000,0.013086,
388,cube0,0.316364,522,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
388,vector0,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.005497,0.000000,0.015826,
388,vector1,NA,NA,NA,NA,NA,NA,1.401818,2313,0.002211,0.002185,0.000026,0.000000,0.000000,0.004149,0.000000,0.015126,
389,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
389,vector0,NA,NA,NA,NA,NA,NA,1.578788,2605,0.002211,0.002185,0.000026,0.000000,0.000000,0.004174,0.000000,0.013794,
389,vector1,NA,NA,NA,NA,NA,NA,1.530909,2526,0.002211,0.002185,0.000026,0.000000,0.000000,0.002621,0.000000,0.013752,
390,cube0,0.329091,543,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
390,vector0,NA,NA,NA,NA,NA,NA,1.413333,2332,0.002211,0.002185,0.000026,0.000000,0.000000,0.004149,0.000000,0.014742,
390,vector1,NA,NA,NA,NA,NA,NA,1.830303,3020,0.002211,0.002185,0.000026,0.000000,0.000000,0.007213,0.000000,0.013461,
391,cube0,0.375152,619,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
391,vector0,NA,NA,NA,NA,NA,NA,1.466667,2420,0.002211,0.002185,0.000026,0.000000,0.000000,0.003636,0.000000,0.014315,
391,vector1,NA,NA,NA,NA,NA,NA,1.501818,2478,0.002211,0.002185,0.000026,0.000000,0.000000,0.005736,0.000000,0.011660,
392,cube0,0.303636,501,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
392,vector0,NA,NA,NA,NA,NA,NA,1.513333,2497,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.014665,
392,vector1,NA,NA,NA,NA,NA,NA,1.776364,2931,0.002211,0.002185,0.000026,0.000000,0.000000,0.007179,0.000000,0.015032,
393,cube0,0.306667,506,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
393,vector0,NA,NA,NA,NA,NA,NA,1.610303,2657,0.002211,0.002185,0.000026,0.000000,0.000000,0.005062,0.000000,0.013103,
393,vector1,NA,NA,NA,NA,NA,NA,1.810909,2988,0.002211,0.002185,0.000026,0.000000,0.000000,0.006163,0.000000,0.012949,
394,cube0,0.319394,527,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
394,vector0,NA,NA,NA,NA,NA,NA,1.510909,2493,0.002211,0.002185,0.000026,0.000000,0.000000,0.005839,0.000000,0.014272,
394,vector1,NA,NA,NA,NA,NA,NA,1.463636,2415,0.002211,0.002185,0.000026,0.000000,0.000000,0.004985,0.000000,0.015271,
395,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
395,vector0,NA,NA,NA,NA,NA,NA,1.530303,2525,0.002211,0.002185,0.000026,0.000000,0.000000,0.002458,0.000000,0.013538,
395,vector1,NA,NA,NA,NA,NA,NA,1.591515,2626,0.002211,0.002185,0.000026,0.000000,0.000000,0.002740,0.000000,0.014699,
396,cube0,0.342424,565,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
396,vector0,NA,NA,NA,NA,NA,NA,1.550303,2558,0.002211,0.002185,0.000026,0.000000,0.000000,0.006573,0.000000,0.014870,
396,vector1,NA,NA,NA,NA,NA,NA,1.651515,2725,0.002211,0.002185,0.000026,0.000000,0.000000,0.006308,0.000000,0.014887,
397,cube0,0.306667,506,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
397,vector0,NA,NA,NA,NA,NA,NA,1.630909,2691,0.002211,0.002185,0.000026,0.000000,0.000000,0.004644,0.000000,0.014136,
397,vector1,NA,NA,NA,NA,NA,NA,1.742424,2875,0.002211,0.002185,0.000026,0.000000,0.000000,0.005190,0.000000,0.013871,
398,cube0,0.364242,601,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
398,vector0,NA,NA,NA,NA,NA,NA,1.524848,2516,0.002211,0.002185,0.000026,0.000000,0.000000,0.006095,0.000000,0.016210,
398,vector1,NA,NA,NA,NA,NA,NA,1.399394,2309,0.002211,0.002185,0.000026,0.000000,0.000000,0.004234,0.000000,0.015314,
399,cube0,0.352121,581,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
399,vector0,NA,NA,NA,NA,NA,NA,1.563636,2580,0.002211,0.002185,0.000026,0.000000,0.000000,0.002911,0.000000,0.015143,
399,vector1,NA,NA,NA,NA,NA,NA,1.473333,2431,0.002211,0.002185,0.000026,0.000000,0.000000,0.002527,0.000000,0.012975,
400,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
400,vector0,NA,NA,NA,NA,NA,NA,1.460606,2410,0.002211,0.002185,0.000026,0.000000,0.000000,0.004985,0.000000,0.013146,
400,vector1,NA,NA,NA,NA,NA,NA,1.534545,2532,0.002211,0.002185,0.000026,0.000000,0.000000,0.005847,0.000000,0.014750,
401,cube0,0.286061,472,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
401,vector0,NA,NA,NA,NA,NA,NA,1.624242,2680,0.002211,0.002185,0.000026,0.000000,0.000000,0.004285,0.000000,0.011558,
401,vector1,NA,NA,NA,NA,NA,NA,1.682424,2776,0.002211,0.002185,0.000026,0.000000,0.000000,0.004959,0.000000,0.012377,
402,cube0,0.346667,572,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
402,vector0,NA,NA,NA,NA,NA,NA,1.481818,2445,0.002211,0.002185,0.000026,0.000000,0.000000,0.004917,0.000000,0.014904,
402,vector1,NA,NA,NA,NA,NA,NA,1.844242,3043,0.002211,0.002185,0.000026,0.000000,0.000000,0.006402,0.000000,0.014102,
403,cube0,0.293939,485,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
403,vector0,NA,NA,NA,NA,NA,NA,1.524242,2515,0.002211,0.002185,0.000026,0.000000,0.000000,0.003696,0.000000,0.012181,
403,vector1,NA,NA,NA,NA,NA,NA,1.527273,2520,0.002211,0.002185,0.000026,0.000000,0.000000,0.005958,0.000000,0.011575,
404,cube0,0.364848,602,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
404,vector0,NA,NA,NA,NA,NA,NA,1.483636,2448,0.002211,0.002185,0.000026,0.000000,0.000000,0.005583,0.000000,0.014930,
404,vector1,NA,NA,NA,NA,NA,NA,1.760000,2904,0.002211,0.002185,0.000026,0.000000,0.000000,0.007017,0.000000,0.014810,
405,cube0,0.320000,528,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
405,vector0,NA,NA,NA,NA,NA,NA,1.612121,2660,0.002211,0.002185,0.000026,0.000000,0.000000,0.004746,0.000000,0.012318,
405,vector1,NA,NA,NA,NA,NA,NA,1.483030,2447,0.002211,0.002185,0.000026,0.000000,0.000000,0.005403,0.000000,0.013666,
406,cube0,0.310303,512,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
406,vector0,NA,NA,NA,NA,NA,NA,1.530909,2526,0.002211,0.002185,0.000026,0.000000,0.000000,0.005873,0.000000,0.013530,
406,vector1,NA,NA,NA,NA,NA,NA,1.509697,2491,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.014844,
407,cube0,0.339394,560,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
407,vector0,NA,NA,NA,NA,NA,NA,1.765455,2913,0.002211,0.002185,0.000026,0.000000,0.000000,0.005446,0.000000,0.012821,
407,vector1,NA,NA,NA,NA,NA,NA,1.580000,2607,0.002211,0.002185,0.000026,0.000000,0.000000,0.004012,0.000000,0.013615,
408,cube0,0.318182,525,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
408,vector0,NA,NA,NA,NA,NA,NA,1.691515,2791,0.002211,0.002185,0.000026,0.000000,0.000000,0.006018,0.000000,0.013760,
408,vector1,NA,NA,NA,NA,NA,NA,1.521818,2511,0.002211,0.002185,0.000026,0.000000,0.000000,0.006103,0.000000,0.015177,
409,cube0,0.349697,577,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
409,vector0,NA,NA,NA,NA,NA,NA,1.592727,2628,0.002211,0.002185,0.000026,0.000000,0.000000,0.004772,0.000000,0.012821,
409,vector1,NA,NA,NA,NA,NA,NA,1.566667,2585,0.002211,0.002185,0.000026,0.000000,0.000000,0.003978,0.000000,0.012838,
410,cube0,0.327879,541,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
410,vector0,NA,NA,NA,NA,NA,NA,1.381818,2280,0.002211,0.002185,0.000026,0.000000,0.000000,0.003910,0.000000,0.015399,
410,vector1,NA,NA,NA,NA,NA,NA,1.822424,3007,0.002211,0.002185,0.000026,0.000000,0.000000,0.006983,0.000000,0.014708,
411,cube0,0.370909,612,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
411,vector0,NA,NA,NA,NA,NA,NA,1.578182,2604,0.002211,0.002185,0.000026,0.000000,0.000000,0.003321,0.000000,0.014827,
411,vector1,NA,NA,NA,NA,NA,NA,1.493333,2464,0.002211,0.002185,0.000026,0.000000,0.000000,0.005651,0.000000,0.013188,
412,cube0,0.304242,502,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
412,vector0,NA,NA,NA,NA,NA,NA,1.399394,2309,0.002211,0.002185,0.000026,0.000000,0.000000,0.004422,0.000000,0.014622,
412,vector1,NA,NA,NA,NA,NA,NA,1.523636,2514,0.002211,0.002185,0.000026,0.000000,0.000000,0.005813,0.000000,0.014844,
413,cube0,0.308485,509,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
413,vector0,NA,NA,NA,NA,NA,NA,1.602424,2644,0.002211,0.002185,0.000026,0.000000,0.000000,0.003047,0.000000,0.013231,
413,vector1,NA,NA,NA,NA,NA,NA,1.590909,2625,0.002211,0.002185,0.000026,0.000000,0.000000,0.004908,0.000000,0.012608,
414,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
414,vector0,NA,NA,NA,NA,NA,NA,1.504848,2483,0.002211,0.002185,0.000026,0.000000,0.000000,0.005736,0.000000,0.014776,
414,vector1,NA,NA,NA,NA,NA,NA,1.583636,2613,0.002211,0.002185,0.000026,0.000000,0.000000,0.006726,0.000000,0.014793,
415,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
415,vector0,NA,NA,NA,NA,NA,NA,1.480606,2443,0.002211,0.002185,0.000026,0.000000,0.000000,0.003449,0.000000,0.015228,
415,vector1,NA,NA,NA,NA,NA,NA,1.682424,2776,0.002211,0.002185,0.000026,0.000000,0.000000,0.005378,0.000000,0.016082,
416,cube0,0.338788,559,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
416,vector0,NA,NA,NA,NA,NA,NA,1.526061,2518,0.002211,0.002185,0.000026,0.000000,0.000000,0.005924,0.000000,0.014597,
416,vector1,NA,NA,NA,NA,NA,NA,1.743636,2877,0.002211,0.002185,0.000026,0.000000,0.000000,0.008826,0.000000,0.014289,
417,cube0,0.305455,504,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
417,vector0,NA,NA,NA,NA,NA,NA,1.466061,2419,0.002211,0.002185,0.000026,0.000000,0.000000,0.002757,0.000000,0.012881,
417,vector1,NA,NA,NA,NA,NA,NA,1.688485,2786,0.002211,0.002185,0.000026,0.000000,0.000000,0.005958,0.000000,0.012241,
418,cube0,0.358788,592,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
418,vector0,NA,NA,NA,NA,NA,NA,1.404242,2317,0.002211,0.002185,0.000026,0.000000,0.000000,0.004311,0.000000,0.016432,
418,vector1,NA,NA,NA,NA,NA,NA,1.494545,2466,0.002211,0.002185,0.000026,0.000000,0.000000,0.005753,0.000000,0.014588,
419,cube0,0.363636,600,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
419,vector0,NA,NA,NA,NA,NA,NA,1.558788,2572,0.002211,0.002185,0.000026,0.000000,0.000000,0.002561,0.000000,0.015211,
419,vector1,NA,NA,NA,NA,NA,NA,1.592121,2627,0.002211,0.002185,0.000026,0.000000,0.000000,0.004080,0.000000,0.012309,
420,cube0,0.349697,577,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
420,vector0,NA,NA,NA,NA,NA,NA,1.384848,2285,0.002211,0.002185,0.000026,0.000000,0.000000,0.004080,0.000000,0.015356,
420,vector1,NA,NA,NA,NA,NA,NA,1.542424,2545,0.002211,0.002185,0.000026,0.000000,0.000000,0.006052,0.000000,0.013692,
421,cube0,0.290909,480,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
421,vector0,NA,NA,NA,NA,NA,NA,1.580000,2607,0.002211,0.002185,0.000026,0.000000,0.000000,0.003218,0.000000,0.013752,
421,vector1,NA,NA,NA,NA,NA,NA,1.650303,2723,0.002211,0.002185,0.000026,0.000000,0.000000,0.004789,0.000000,0.011857,
422,cube0,0.345455,570,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
422,vector0,NA,NA,NA,NA,NA,NA,1.575152,2599,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.015152,
422,vector1,NA,NA,NA,NA,NA,NA,1.933939,3191,0.002211,0.002185,0.000026,0.000000,0.000000,0.006735,0.000000,0.014520,
423,cube0,0.291515,481,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
423,vector0,NA,NA,NA,NA,NA,NA,1.803030,2975,0.002211,0.002185,0.000026,0.000000,0.000000,0.005198,0.000000,0.013402,
423,vector1,NA,NA,NA,NA,NA,NA,1.615152,2665,0.002211,0.002185,0.000026,0.000000,0.000000,0.006547,0.000000,0.012685,
424,cube0,0.367273,606,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
424,vector0,NA,NA,NA,NA,NA,NA,1.664848,2747,0.002211,0.002185,0.000026,0.000000,0.000000,0.005489,0.000000,0.014434,
424,vector1,NA,NA,NA,NA,NA,NA,1.706667,2816,0.002211,0.002185,0.000026,0.000000,0.000000,0.005847,0.000000,0.015365,
425,cube0,0.321212,530,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
425,vector0,NA,NA,NA,NA,NA,NA,1.683030,2777,0.002211,0.002185,0.000026,0.000000,0.000000,0.004481,0.000000,0.013632,
425,vector1,NA,NA,NA,NA,NA,NA,1.384242,2284,0.002211,0.002185,0.000026,0.000000,0.000000,0.004140,0.000000,0.015134,
426,cube0,0.311515,514,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
426,vector0,NA,NA,NA,NA,NA,NA,1.522424,2512,0.002211,0.002185,0.000026,0.000000,0.000000,0.005600,0.000000,0.014844,
426,vector1,NA,NA,NA,NA,NA,NA,1.476970,2437,0.002211,0.002185,0.000026,0.000000,0.000000,0.005702,0.000000,0.014417,
427,cube0,0.339394,560,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
427,vector0,NA,NA,NA,NA,NA,NA,1.678182,2769,0.002211,0.002185,0.000026,0.000000,0.000000,0.004772,0.000000,0.012770,
427,vector1,NA,NA,NA,NA,NA,NA,1.635758,2699,0.002211,0.002185,0.000026,0.000000,0.000000,0.003542,0.000000,0.013035,
428,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
428,vector0,NA,NA,NA,NA,NA,NA,1.487273,2454,0.002211,0.002185,0.000026,0.000000,0.000000,0.005258,0.000000,0.014802,
428,vector1,NA,NA,NA,NA,NA,NA,1.549091,2556,0.002211,0.002185,0.000026,0.000000,0.000000,0.006206,0.000000,0.014938,
429,cube0,0.353333,583,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
429,vector0,NA,NA,NA,NA,NA,NA,1.701818,2808,0.002211,0.002185,0.000026,0.000000,0.000000,0.005233,0.000000,0.013291,
429,vector1,NA,NA,NA,NA,NA,NA,1.662424,2743,0.002211,0.002185,0.000026,0.000000,0.000000,0.004968,0.000000,0.012625,
430,cube0,0.331515,547,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
430,vector0,NA,NA,NA,NA,NA,NA,1.537576,2537,0.002211,0.002185,0.000026,0.000000,0.000000,0.005822,0.000000,0.013547,
430,vector1,NA,NA,NA,NA,NA,NA,1.906667,3146,0.002211,0.002185,0.000026,0.000000,0.000000,0.008963,0.000000,0.015314,
431,cube0,0.372727,615,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
431,vector0,NA,NA,NA,NA,NA,NA,1.526061,2518,0.002211,0.002185,0.000026,0.000000,0.000000,0.004268,0.000000,0.013615,
431,vector1,NA,NA,NA,NA,NA,NA,1.518788,2506,0.002211,0.002185,0.000026,0.000000,0.000000,0.006120,0.000000,0.014434,
432,cube0,0.307879,508,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
432,vector0,NA,NA,NA,NA,NA,NA,1.493333,2464,0.002211,0.002185,0.000026,0.000000,0.000000,0.005600,0.000000,0.013709,
432,vector1,NA,NA,NA,NA,NA,NA,1.790909,2955,0.002211,0.002185,0.000026,0.000000,0.000000,0.006513,0.000000,0.013888,
433,cube0,0.308485,509,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
433,vector0,NA,NA,NA,NA,NA,NA,1.635152,2698,0.002211,0.002185,0.000026,0.000000,0.000000,0.005429,0.000000,0.012710,
433,vector1,NA,NA,NA,NA,NA,NA,1.707879,2818,0.002211,0.002185,0.000026,0.000000,0.000000,0.006283,0.000000,0.012053,
434,cube0,0.323636,534,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
434,vector0,NA,NA,NA,NA,NA,NA,1.530909,2526,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.015408,
434,vector1,NA,NA,NA,NA,NA,NA,1.589091,2622,0.002211,0.002185,0.000026,0.000000,0.000000,0.006547,0.000000,0.014716,
435,cube0,0.349697,577,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
435,vector0,NA,NA,NA,NA,NA,NA,1.586667,2618,0.002211,0.002185,0.000026,0.000000,0.000000,0.004234,0.000000,0.014238,
435,vector1,NA,NA,NA,NA,NA,NA,1.694546,2796,0.002211,0.002185,0.000026,0.000000,0.000000,0.004789,0.000000,0.012642,
436,cube0,0.340000,561,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
436,vector0,NA,NA,NA,NA,NA,NA,1.407273,2322,0.002211,0.002185,0.000026,0.000000,0.000000,0.004362,0.000000,0.015075,
436,vector1,NA,NA,NA,NA,NA,NA,1.452121,2396,0.002211,0.002185,0.000026,0.000000,0.000000,0.004908,0.000000,0.017567,
437,cube0,0.323030,533,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
437,vector0,NA,NA,NA,NA,NA,NA,1.555151,2566,0.002211,0.002185,0.000026,0.000000,0.000000,0.002458,0.000000,0.013641,
437,vector1,NA,NA,NA,NA,NA,NA,1.495758,2468,0.002211,0.002185,0.000026,0.000000,0.000000,0.002552,0.000000,0.015980,
438,cube0,0.364242,601,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
438,vector0,NA,NA,NA,NA,NA,NA,1.832727,3024,0.002211,0.002185,0.000026,0.000000,0.000000,0.005625,0.000000,0.014930,
438,vector1,NA,NA,NA,NA,NA,NA,1.447273,2388,0.002211,0.002185,0.000026,0.000000,0.000000,0.005002,0.000000,0.013820,
439,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
439,vector0,NA,NA,NA,NA,NA,NA,1.516970,2503,0.002211,0.002185,0.000026,0.000000,0.000000,0.003346,0.000000,0.012633,
439,vector1,NA,NA,NA,NA,NA,NA,1.489697,2458,0.002211,0.002185,0.000026,0.000000,0.000000,0.003372,0.000000,0.012548,
440,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
440,vector0,NA,NA,NA,NA,NA,NA,1.437576,2372,0.002211,0.002185,0.000026,0.000000,0.000000,0.004678,0.000000,0.015382,
440,vector1,NA,NA,NA,NA,NA,NA,1.547273,2553,0.002211,0.002185,0.000026,0.000000,0.000000,0.006240,0.000000,0.014537,
441,cube0,0.295152,487,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
441,vector0,NA,NA,NA,NA,NA,NA,1.638182,2703,0.002211,0.002185,0.000026,0.000000,0.000000,0.004242,0.000000,0.013675,
441,vector1,NA,NA,NA,NA,NA,NA,1.729091,2853,0.002211,0.002185,0.000026,0.000000,0.000000,0.005429,0.000000,0.014076,
442,cube0,0.346061,571,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
442,vector0,NA,NA,NA,NA,NA,NA,1.538788,2539,0.002211,0.002185,0.000026,0.000000,0.000000,0.005642,0.000000,0.014614,
442,vector1,NA,NA,NA,NA,NA,NA,1.362424,2248,0.002211,0.002185,0.000026,0.000000,0.000000,0.004131,0.000000,0.014375,
443,cube0,0.294545,486,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
443,vector0,NA,NA,NA,NA,NA,NA,1.671515,2758,0.002211,0.002185,0.000026,0.000000,0.000000,0.004866,0.000000,0.013239,
443,vector1,NA,NA,NA,NA,NA,NA,1.428485,2357,0.002211,0.002185,0.000026,0.000000,0.000000,0.004277,0.000000,0.012625,
444,cube0,0.368485,608,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
444,vector0,NA,NA,NA,NA,NA,NA,1.520606,2509,0.002211,0.002185,0.000026,0.000000,0.000000,0.005856,0.000000,0.014938,
444,vector1,NA,NA,NA,NA,NA,NA,1.761818,2907,0.002211,0.002185,0.000026,0.000000,0.000000,0.006419,0.000000,0.014127,
445,cube0,0.323030,533,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
445,vector0,NA,NA,NA,NA,NA,NA,1.656970,2734,0.002211,0.002185,0.000026,0.000000,0.000000,0.005805,0.000000,0.013845,
445,vector1,NA,NA,NA,NA,NA,NA,1.520606,2509,0.002211,0.002185,0.000026,0.000000,0.000000,0.006129,0.000000,0.014434,
446,cube0,0.310909,513,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
446,vector0,NA,NA,NA,NA,NA,NA,1.443636,2382,0.002211,0.002185,0.000026,0.000000,0.000000,0.004891,0.000000,0.015612,
446,vector1,NA,NA,NA,NA,NA,NA,1.418788,2341,0.002211,0.002185,0.000026,0.000000,0.000000,0.003978,0.000000,0.015450,
447,cube0,0.342424,565,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
447,vector0,NA,NA,NA,NA,NA,NA,1.548485,2555,0.002211,0.002185,0.000026,0.000000,0.000000,0.003423,0.000000,0.013299,
447,vector1,NA,NA,NA,NA,NA,NA,1.588485,2621,0.002211,0.002185,0.000026,0.000000,0.000000,0.003389,0.000000,0.013342,
448,cube0,0.315152,520,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
448,vector0,NA,NA,NA,NA,NA,NA,1.356364,2238,0.002211,0.002185,0.000026,0.000000,0.000000,0.003961,0.000000,0.014042,
448,vector1,NA,NA,NA,NA,NA,NA,1.559394,2573,0.002211,0.002185,0.000026,0.000000,0.000000,0.006359,0.000000,0.015152,
449,cube0,0.347879,574,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
449,vector0,NA,NA,NA,NA,NA,NA,1.334545,2202,0.002211,0.002185,0.000026,0.000000,0.000000,0.002586,0.000000,0.013982,
449,vector1,NA,NA,NA,NA,NA,NA,1.676364,2766,0.002211,0.002185,0.000026,0.000000,0.000000,0.004609,0.000000,0.014230,
450,cube0,0.332121,548,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
450,vector0,NA,NA,NA,NA,NA,NA,1.518182,2505,0.002211,0.002185,0.000026,0.000000,0.000000,0.006035,0.000000,0.013205,
450,vector1,NA,NA,NA,NA,NA,NA,1.373333,2266,0.002211,0.002185,0.000026,0.000000,0.000000,0.004200,0.000000,0.015587,
451,cube0,0.375152,619,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
451,vector0,NA,NA,NA,NA,NA,NA,1.672727,2760,0.002211,0.002185,0.000026,0.000000,0.000000,0.005267,0.000000,0.011788,
451,vector1,NA,NA,NA,NA,NA,NA,1.507879,2488,0.002211,0.002185,0.000026,0.000000,0.000000,0.003517,0.000000,0.012796,
452,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
452,vector0,NA,NA,NA,NA,NA,NA,1.576970,2602,0.002211,0.002185,0.000026,0.000000,0.000000,0.006018,0.000000,0.014349,
452,vector1,NA,NA,NA,NA,NA,NA,1.544848,2549,0.002211,0.002185,0.000026,0.000000,0.000000,0.006248,0.000000,0.014853,
